Date,Currency,Rate,BaseCurrency,Source
2024-07-30,AUD,1.5485,USD,Sample Data Generator
2024-07-30,CAD,1.3984,USD,Sample Data Generator
2024-07-30,EUR,0.8981,USD,Sample Data Generator
2024-07-30,GBP,0.7796,USD,Sample Data Generator
2024-07-30,NOK,9.8825,USD,Sample Data Generator
2024-07-30,NZD,1.6250,USD,Sample Data Generator
2024-07-30,SEK,9.6950,USD,Sample Data Generator
2024-07-31,AUD,1.4984,USD,Sample Data Generator
2024-07-31,CAD,1.2835,USD,Sample Data Generator
2024-07-31,EUR,0.8902,USD,Sample Data Generator
2024-07-31,GBP,0.7549,USD,Sample Data Generator
2024-07-31,NOK,10.7053,USD,Sample Data Generator
2024-07-31,NZD,1.5632,USD,Sample Data Generator
2024-07-31,SEK,10.4809,USD,Sample Data Generator
2024-08-01,AUD,1.4760,USD,Sample Data Generator
2024-08-01,CAD,1.2312,USD,Sample Data Generator
2024-08-01,EUR,0.8864,USD,Sample Data Generator
2024-08-01,GBP,0.8259,USD,Sample Data Generator
2024-08-01,NOK,10.7286,USD,Sample Data Generator
2024-08-01,NZD,1.5152,USD,Sample Data Generator
2024-08-01,SEK,10.1729,USD,Sample Data Generator
2024-08-02,AUD,1.6214,USD,Sample Data Generator
2024-08-02,CAD,1.3942,USD,Sample Data Generator
2024-08-02,EUR,0.8413,USD,Sample Data Generator
2024-08-02,GBP,0.7485,USD,Sample Data Generator
2024-08-02,NOK,10.4067,USD,Sample Data Generator
2024-08-02,NZD,1.6756,USD,Sample Data Generator
2024-08-02,SEK,10.5325,USD,Sample Data Generator
2024-08-03,AUD,1.5362,USD,Sample Data Generator
2024-08-03,CAD,1.2869,USD,Sample Data Generator
2024-08-03,EUR,0.9010,USD,Sample Data Generator
2024-08-03,GBP,0.7909,USD,Sample Data Generator
2024-08-03,NOK,10.0159,USD,Sample Data Generator
2024-08-03,NZD,1.6374,USD,Sample Data Generator
2024-08-03,SEK,9.7255,USD,Sample Data Generator
2024-08-04,AUD,1.5251,USD,Sample Data Generator
2024-08-04,CAD,1.3351,USD,Sample Data Generator
2024-08-04,EUR,0.8810,USD,Sample Data Generator
2024-08-04,GBP,0.7418,USD,Sample Data Generator
2024-08-04,NOK,10.8039,USD,Sample Data Generator
2024-08-04,NZD,1.4981,USD,Sample Data Generator
2024-08-04,SEK,10.0762,USD,Sample Data Generator
2024-08-05,AUD,1.5030,USD,Sample Data Generator
2024-08-05,CAD,1.2397,USD,Sample Data Generator
2024-08-05,EUR,0.8776,USD,Sample Data Generator
2024-08-05,GBP,0.7539,USD,Sample Data Generator
2024-08-05,NOK,10.5159,USD,Sample Data Generator
2024-08-05,NZD,1.5881,USD,Sample Data Generator
2024-08-05,SEK,10.6623,USD,Sample Data Generator
2024-08-06,AUD,1.4772,USD,Sample Data Generator
2024-08-06,CAD,1.3717,USD,Sample Data Generator
2024-08-06,EUR,0.8776,USD,Sample Data Generator
2024-08-06,GBP,0.7742,USD,Sample Data Generator
2024-08-06,NOK,9.9002,USD,Sample Data Generator
2024-08-06,NZD,1.6924,USD,Sample Data Generator
2024-08-06,SEK,10.5257,USD,Sample Data Generator
2024-08-07,AUD,1.5360,USD,Sample Data Generator
2024-08-07,CAD,1.3101,USD,Sample Data Generator
2024-08-07,EUR,0.9598,USD,Sample Data Generator
2024-08-07,GBP,0.7936,USD,Sample Data Generator
2024-08-07,NOK,11.0008,USD,Sample Data Generator
2024-08-07,NZD,1.6361,USD,Sample Data Generator
2024-08-07,SEK,10.2171,USD,Sample Data Generator
2024-08-08,AUD,1.4572,USD,Sample Data Generator
2024-08-08,CAD,1.3055,USD,Sample Data Generator
2024-08-08,EUR,0.9338,USD,Sample Data Generator
2024-08-08,GBP,0.7791,USD,Sample Data Generator
2024-08-08,NOK,11.0323,USD,Sample Data Generator
2024-08-08,NZD,1.6145,USD,Sample Data Generator
2024-08-08,SEK,9.5861,USD,Sample Data Generator
2024-08-09,AUD,1.4769,USD,Sample Data Generator
2024-08-09,CAD,1.3143,USD,Sample Data Generator
2024-08-09,EUR,0.9766,USD,Sample Data Generator
2024-08-09,GBP,0.7236,USD,Sample Data Generator
2024-08-09,NOK,10.6434,USD,Sample Data Generator
2024-08-09,NZD,1.5439,USD,Sample Data Generator
2024-08-09,SEK,9.9127,USD,Sample Data Generator
2024-08-10,AUD,1.5297,USD,Sample Data Generator
2024-08-10,CAD,1.3634,USD,Sample Data Generator
2024-08-10,EUR,0.8675,USD,Sample Data Generator
2024-08-10,GBP,0.7802,USD,Sample Data Generator
2024-08-10,NOK,11.0285,USD,Sample Data Generator
2024-08-10,NZD,1.6851,USD,Sample Data Generator
2024-08-10,SEK,10.9459,USD,Sample Data Generator
2024-08-11,AUD,1.4425,USD,Sample Data Generator
2024-08-11,CAD,1.3620,USD,Sample Data Generator
2024-08-11,EUR,0.8815,USD,Sample Data Generator
2024-08-11,GBP,0.8165,USD,Sample Data Generator
2024-08-11,NOK,10.8073,USD,Sample Data Generator
2024-08-11,NZD,1.5843,USD,Sample Data Generator
2024-08-11,SEK,10.4637,USD,Sample Data Generator
2024-08-12,AUD,1.4668,USD,Sample Data Generator
2024-08-12,CAD,1.3501,USD,Sample Data Generator
2024-08-12,EUR,0.8679,USD,Sample Data Generator
2024-08-12,GBP,0.7456,USD,Sample Data Generator
2024-08-12,NOK,10.0791,USD,Sample Data Generator
2024-08-12,NZD,1.6967,USD,Sample Data Generator
2024-08-12,SEK,10.0718,USD,Sample Data Generator
2024-08-13,AUD,1.5078,USD,Sample Data Generator
2024-08-13,CAD,1.3702,USD,Sample Data Generator
2024-08-13,EUR,0.9015,USD,Sample Data Generator
2024-08-13,GBP,0.7320,USD,Sample Data Generator
2024-08-13,NOK,10.5111,USD,Sample Data Generator
2024-08-13,NZD,1.6636,USD,Sample Data Generator
2024-08-13,SEK,10.5658,USD,Sample Data Generator
2024-08-14,AUD,1.5929,USD,Sample Data Generator
2024-08-14,CAD,1.2898,USD,Sample Data Generator
2024-08-14,EUR,0.9074,USD,Sample Data Generator
2024-08-14,GBP,0.7612,USD,Sample Data Generator
2024-08-14,NOK,10.4212,USD,Sample Data Generator
2024-08-14,NZD,1.5497,USD,Sample Data Generator
2024-08-14,SEK,9.9014,USD,Sample Data Generator
2024-08-15,AUD,1.5379,USD,Sample Data Generator
2024-08-15,CAD,1.2695,USD,Sample Data Generator
2024-08-15,EUR,0.9051,USD,Sample Data Generator
2024-08-15,GBP,0.7386,USD,Sample Data Generator
2024-08-15,NOK,10.6158,USD,Sample Data Generator
2024-08-15,NZD,1.6739,USD,Sample Data Generator
2024-08-15,SEK,10.5679,USD,Sample Data Generator
2024-08-16,AUD,1.5380,USD,Sample Data Generator
2024-08-16,CAD,1.3853,USD,Sample Data Generator
2024-08-16,EUR,0.9299,USD,Sample Data Generator
2024-08-16,GBP,0.7479,USD,Sample Data Generator
2024-08-16,NOK,10.4340,USD,Sample Data Generator
2024-08-16,NZD,1.6576,USD,Sample Data Generator
2024-08-16,SEK,10.3521,USD,Sample Data Generator
2024-08-17,AUD,1.4888,USD,Sample Data Generator
2024-08-17,CAD,1.3498,USD,Sample Data Generator
2024-08-17,EUR,0.9269,USD,Sample Data Generator
2024-08-17,GBP,0.7991,USD,Sample Data Generator
2024-08-17,NOK,10.7139,USD,Sample Data Generator
2024-08-17,NZD,1.6862,USD,Sample Data Generator
2024-08-17,SEK,10.6294,USD,Sample Data Generator
2024-08-18,AUD,1.4810,USD,Sample Data Generator
2024-08-18,CAD,1.2977,USD,Sample Data Generator
2024-08-18,EUR,0.9041,USD,Sample Data Generator
2024-08-18,GBP,0.7438,USD,Sample Data Generator
2024-08-18,NOK,10.8543,USD,Sample Data Generator
2024-08-18,NZD,1.6467,USD,Sample Data Generator
2024-08-18,SEK,10.5564,USD,Sample Data Generator
2024-08-19,AUD,1.4772,USD,Sample Data Generator
2024-08-19,CAD,1.2738,USD,Sample Data Generator
2024-08-19,EUR,0.8925,USD,Sample Data Generator
2024-08-19,GBP,0.7497,USD,Sample Data Generator
2024-08-19,NOK,10.3581,USD,Sample Data Generator
2024-08-19,NZD,1.5607,USD,Sample Data Generator
2024-08-19,SEK,9.9186,USD,Sample Data Generator
2024-08-20,AUD,1.4566,USD,Sample Data Generator
2024-08-20,CAD,1.3343,USD,Sample Data Generator
2024-08-20,EUR,0.9008,USD,Sample Data Generator
2024-08-20,GBP,0.7726,USD,Sample Data Generator
2024-08-20,NOK,10.6011,USD,Sample Data Generator
2024-08-20,NZD,1.6220,USD,Sample Data Generator
2024-08-20,SEK,9.8119,USD,Sample Data Generator
2024-08-21,AUD,1.5631,USD,Sample Data Generator
2024-08-21,CAD,1.3473,USD,Sample Data Generator
2024-08-21,EUR,0.8629,USD,Sample Data Generator
2024-08-21,GBP,0.7938,USD,Sample Data Generator
2024-08-21,NOK,10.2724,USD,Sample Data Generator
2024-08-21,NZD,1.6655,USD,Sample Data Generator
2024-08-21,SEK,9.9341,USD,Sample Data Generator
2024-08-22,AUD,1.5194,USD,Sample Data Generator
2024-08-22,CAD,1.3603,USD,Sample Data Generator
2024-08-22,EUR,0.9216,USD,Sample Data Generator
2024-08-22,GBP,0.7678,USD,Sample Data Generator
2024-08-22,NOK,10.3627,USD,Sample Data Generator
2024-08-22,NZD,1.6466,USD,Sample Data Generator
2024-08-22,SEK,9.9469,USD,Sample Data Generator
2024-08-23,AUD,1.5845,USD,Sample Data Generator
2024-08-23,CAD,1.2581,USD,Sample Data Generator
2024-08-23,EUR,0.9262,USD,Sample Data Generator
2024-08-23,GBP,0.7862,USD,Sample Data Generator
2024-08-23,NOK,10.0648,USD,Sample Data Generator
2024-08-23,NZD,1.5964,USD,Sample Data Generator
2024-08-23,SEK,10.3905,USD,Sample Data Generator
2024-08-24,AUD,1.5911,USD,Sample Data Generator
2024-08-24,CAD,1.3115,USD,Sample Data Generator
2024-08-24,EUR,0.8629,USD,Sample Data Generator
2024-08-24,GBP,0.7904,USD,Sample Data Generator
2024-08-24,NOK,10.4991,USD,Sample Data Generator
2024-08-24,NZD,1.6006,USD,Sample Data Generator
2024-08-24,SEK,10.1832,USD,Sample Data Generator
2024-08-25,AUD,1.4955,USD,Sample Data Generator
2024-08-25,CAD,1.2950,USD,Sample Data Generator
2024-08-25,EUR,0.8660,USD,Sample Data Generator
2024-08-25,GBP,0.7351,USD,Sample Data Generator
2024-08-25,NOK,10.8944,USD,Sample Data Generator
2024-08-25,NZD,1.5702,USD,Sample Data Generator
2024-08-25,SEK,10.6844,USD,Sample Data Generator
2024-08-26,AUD,1.4954,USD,Sample Data Generator
2024-08-26,CAD,1.3172,USD,Sample Data Generator
2024-08-26,EUR,0.9060,USD,Sample Data Generator
2024-08-26,GBP,0.7739,USD,Sample Data Generator
2024-08-26,NOK,10.6940,USD,Sample Data Generator
2024-08-26,NZD,1.6103,USD,Sample Data Generator
2024-08-26,SEK,10.2573,USD,Sample Data Generator
2024-08-27,AUD,1.5590,USD,Sample Data Generator
2024-08-27,CAD,1.3464,USD,Sample Data Generator
2024-08-27,EUR,0.9463,USD,Sample Data Generator
2024-08-27,GBP,0.7526,USD,Sample Data Generator
2024-08-27,NOK,11.0838,USD,Sample Data Generator
2024-08-27,NZD,1.6529,USD,Sample Data Generator
2024-08-27,SEK,9.9377,USD,Sample Data Generator
2024-08-28,AUD,1.5680,USD,Sample Data Generator
2024-08-28,CAD,1.3519,USD,Sample Data Generator
2024-08-28,EUR,0.9022,USD,Sample Data Generator
2024-08-28,GBP,0.7702,USD,Sample Data Generator
2024-08-28,NOK,10.5183,USD,Sample Data Generator
2024-08-28,NZD,1.5618,USD,Sample Data Generator
2024-08-28,SEK,10.1889,USD,Sample Data Generator
2024-08-29,AUD,1.4498,USD,Sample Data Generator
2024-08-29,CAD,1.2570,USD,Sample Data Generator
2024-08-29,EUR,0.9275,USD,Sample Data Generator
2024-08-29,GBP,0.7469,USD,Sample Data Generator
2024-08-29,NOK,10.8580,USD,Sample Data Generator
2024-08-29,NZD,1.6682,USD,Sample Data Generator
2024-08-29,SEK,10.2625,USD,Sample Data Generator
2024-08-30,AUD,1.5084,USD,Sample Data Generator
2024-08-30,CAD,1.3386,USD,Sample Data Generator
2024-08-30,EUR,0.9015,USD,Sample Data Generator
2024-08-30,GBP,0.7640,USD,Sample Data Generator
2024-08-30,NOK,10.3563,USD,Sample Data Generator
2024-08-30,NZD,1.5619,USD,Sample Data Generator
2024-08-30,SEK,10.7182,USD,Sample Data Generator
2024-08-31,AUD,1.4677,USD,Sample Data Generator
2024-08-31,CAD,1.2868,USD,Sample Data Generator
2024-08-31,EUR,0.8933,USD,Sample Data Generator
2024-08-31,GBP,0.7687,USD,Sample Data Generator
2024-08-31,NOK,10.1943,USD,Sample Data Generator
2024-08-31,NZD,1.6313,USD,Sample Data Generator
2024-08-31,SEK,10.4744,USD,Sample Data Generator
2024-09-01,AUD,1.5186,USD,Sample Data Generator
2024-09-01,CAD,1.2672,USD,Sample Data Generator
2024-09-01,EUR,0.8972,USD,Sample Data Generator
2024-09-01,GBP,0.7827,USD,Sample Data Generator
2024-09-01,NOK,10.3106,USD,Sample Data Generator
2024-09-01,NZD,1.5709,USD,Sample Data Generator
2024-09-01,SEK,9.8328,USD,Sample Data Generator
2024-09-02,AUD,1.5258,USD,Sample Data Generator
2024-09-02,CAD,1.3366,USD,Sample Data Generator
2024-09-02,EUR,0.8889,USD,Sample Data Generator
2024-09-02,GBP,0.7701,USD,Sample Data Generator
2024-09-02,NOK,10.5690,USD,Sample Data Generator
2024-09-02,NZD,1.6213,USD,Sample Data Generator
2024-09-02,SEK,10.4411,USD,Sample Data Generator
2024-09-03,AUD,1.4975,USD,Sample Data Generator
2024-09-03,CAD,1.3584,USD,Sample Data Generator
2024-09-03,EUR,0.9332,USD,Sample Data Generator
2024-09-03,GBP,0.7613,USD,Sample Data Generator
2024-09-03,NOK,11.1136,USD,Sample Data Generator
2024-09-03,NZD,1.5856,USD,Sample Data Generator
2024-09-03,SEK,10.3605,USD,Sample Data Generator
2024-09-04,AUD,1.5734,USD,Sample Data Generator
2024-09-04,CAD,1.3234,USD,Sample Data Generator
2024-09-04,EUR,0.9191,USD,Sample Data Generator
2024-09-04,GBP,0.7312,USD,Sample Data Generator
2024-09-04,NOK,10.3172,USD,Sample Data Generator
2024-09-04,NZD,1.5910,USD,Sample Data Generator
2024-09-04,SEK,10.3690,USD,Sample Data Generator
2024-09-05,AUD,1.4471,USD,Sample Data Generator
2024-09-05,CAD,1.2709,USD,Sample Data Generator
2024-09-05,EUR,0.8848,USD,Sample Data Generator
2024-09-05,GBP,0.7644,USD,Sample Data Generator
2024-09-05,NOK,10.8278,USD,Sample Data Generator
2024-09-05,NZD,1.6442,USD,Sample Data Generator
2024-09-05,SEK,10.4027,USD,Sample Data Generator
2024-09-06,AUD,1.5252,USD,Sample Data Generator
2024-09-06,CAD,1.3025,USD,Sample Data Generator
2024-09-06,EUR,0.9039,USD,Sample Data Generator
2024-09-06,GBP,0.7975,USD,Sample Data Generator
2024-09-06,NOK,10.5061,USD,Sample Data Generator
2024-09-06,NZD,1.6260,USD,Sample Data Generator
2024-09-06,SEK,10.4360,USD,Sample Data Generator
2024-09-07,AUD,1.5845,USD,Sample Data Generator
2024-09-07,CAD,1.2767,USD,Sample Data Generator
2024-09-07,EUR,0.9295,USD,Sample Data Generator
2024-09-07,GBP,0.7281,USD,Sample Data Generator
2024-09-07,NOK,10.3505,USD,Sample Data Generator
2024-09-07,NZD,1.6810,USD,Sample Data Generator
2024-09-07,SEK,10.0771,USD,Sample Data Generator
2024-09-08,AUD,1.4594,USD,Sample Data Generator
2024-09-08,CAD,1.3322,USD,Sample Data Generator
2024-09-08,EUR,0.8694,USD,Sample Data Generator
2024-09-08,GBP,0.7621,USD,Sample Data Generator
2024-09-08,NOK,10.1840,USD,Sample Data Generator
2024-09-08,NZD,1.6681,USD,Sample Data Generator
2024-09-08,SEK,10.6892,USD,Sample Data Generator
2024-09-09,AUD,1.5475,USD,Sample Data Generator
2024-09-09,CAD,1.3588,USD,Sample Data Generator
2024-09-09,EUR,0.9474,USD,Sample Data Generator
2024-09-09,GBP,0.7712,USD,Sample Data Generator
2024-09-09,NOK,10.5758,USD,Sample Data Generator
2024-09-09,NZD,1.6418,USD,Sample Data Generator
2024-09-09,SEK,10.6732,USD,Sample Data Generator
2024-09-10,AUD,1.4565,USD,Sample Data Generator
2024-09-10,CAD,1.2648,USD,Sample Data Generator
2024-09-10,EUR,0.9260,USD,Sample Data Generator
2024-09-10,GBP,0.7652,USD,Sample Data Generator
2024-09-10,NOK,10.1094,USD,Sample Data Generator
2024-09-10,NZD,1.6223,USD,Sample Data Generator
2024-09-10,SEK,10.5631,USD,Sample Data Generator
2024-09-11,AUD,1.5257,USD,Sample Data Generator
2024-09-11,CAD,1.3019,USD,Sample Data Generator
2024-09-11,EUR,0.9097,USD,Sample Data Generator
2024-09-11,GBP,0.7597,USD,Sample Data Generator
2024-09-11,NOK,11.0537,USD,Sample Data Generator
2024-09-11,NZD,1.6712,USD,Sample Data Generator
2024-09-11,SEK,10.2493,USD,Sample Data Generator
2024-09-12,AUD,1.4518,USD,Sample Data Generator
2024-09-12,CAD,1.3764,USD,Sample Data Generator
2024-09-12,EUR,0.9456,USD,Sample Data Generator
2024-09-12,GBP,0.7545,USD,Sample Data Generator
2024-09-12,NOK,10.3738,USD,Sample Data Generator
2024-09-12,NZD,1.6891,USD,Sample Data Generator
2024-09-12,SEK,10.6723,USD,Sample Data Generator
2024-09-13,AUD,1.4504,USD,Sample Data Generator
2024-09-13,CAD,1.2820,USD,Sample Data Generator
2024-09-13,EUR,0.9131,USD,Sample Data Generator
2024-09-13,GBP,0.7688,USD,Sample Data Generator
2024-09-13,NOK,10.8405,USD,Sample Data Generator
2024-09-13,NZD,1.6881,USD,Sample Data Generator
2024-09-13,SEK,10.7260,USD,Sample Data Generator
2024-09-14,AUD,1.4986,USD,Sample Data Generator
2024-09-14,CAD,1.3284,USD,Sample Data Generator
2024-09-14,EUR,0.9428,USD,Sample Data Generator
2024-09-14,GBP,0.7718,USD,Sample Data Generator
2024-09-14,NOK,10.8933,USD,Sample Data Generator
2024-09-14,NZD,1.6778,USD,Sample Data Generator
2024-09-14,SEK,10.1714,USD,Sample Data Generator
2024-09-15,AUD,1.5249,USD,Sample Data Generator
2024-09-15,CAD,1.2650,USD,Sample Data Generator
2024-09-15,EUR,0.8791,USD,Sample Data Generator
2024-09-15,GBP,0.7348,USD,Sample Data Generator
2024-09-15,NOK,10.6393,USD,Sample Data Generator
2024-09-15,NZD,1.6762,USD,Sample Data Generator
2024-09-15,SEK,10.8105,USD,Sample Data Generator
2024-09-16,AUD,1.4516,USD,Sample Data Generator
2024-09-16,CAD,1.3335,USD,Sample Data Generator
2024-09-16,EUR,0.8750,USD,Sample Data Generator
2024-09-16,GBP,0.7456,USD,Sample Data Generator
2024-09-16,NOK,10.5341,USD,Sample Data Generator
2024-09-16,NZD,1.6316,USD,Sample Data Generator
2024-09-16,SEK,10.5316,USD,Sample Data Generator
2024-09-17,AUD,1.4803,USD,Sample Data Generator
2024-09-17,CAD,1.2631,USD,Sample Data Generator
2024-09-17,EUR,0.8762,USD,Sample Data Generator
2024-09-17,GBP,0.7947,USD,Sample Data Generator
2024-09-17,NOK,10.0844,USD,Sample Data Generator
2024-09-17,NZD,1.6425,USD,Sample Data Generator
2024-09-17,SEK,10.4155,USD,Sample Data Generator
2024-09-18,AUD,1.5926,USD,Sample Data Generator
2024-09-18,CAD,1.2796,USD,Sample Data Generator
2024-09-18,EUR,0.8872,USD,Sample Data Generator
2024-09-18,GBP,0.7951,USD,Sample Data Generator
2024-09-18,NOK,10.9790,USD,Sample Data Generator
2024-09-18,NZD,1.5473,USD,Sample Data Generator
2024-09-18,SEK,10.7957,USD,Sample Data Generator
2024-09-19,AUD,1.5761,USD,Sample Data Generator
2024-09-19,CAD,1.3451,USD,Sample Data Generator
2024-09-19,EUR,0.8730,USD,Sample Data Generator
2024-09-19,GBP,0.7899,USD,Sample Data Generator
2024-09-19,NOK,10.1678,USD,Sample Data Generator
2024-09-19,NZD,1.5701,USD,Sample Data Generator
2024-09-19,SEK,9.8896,USD,Sample Data Generator
2024-09-20,AUD,1.4874,USD,Sample Data Generator
2024-09-20,CAD,1.3588,USD,Sample Data Generator
2024-09-20,EUR,0.9273,USD,Sample Data Generator
2024-09-20,GBP,0.7931,USD,Sample Data Generator
2024-09-20,NOK,11.0095,USD,Sample Data Generator
2024-09-20,NZD,1.6257,USD,Sample Data Generator
2024-09-20,SEK,10.1703,USD,Sample Data Generator
2024-09-21,AUD,1.4947,USD,Sample Data Generator
2024-09-21,CAD,1.3177,USD,Sample Data Generator
2024-09-21,EUR,0.8859,USD,Sample Data Generator
2024-09-21,GBP,0.7758,USD,Sample Data Generator
2024-09-21,NOK,10.2928,USD,Sample Data Generator
2024-09-21,NZD,1.7028,USD,Sample Data Generator
2024-09-21,SEK,10.0369,USD,Sample Data Generator
2024-09-22,AUD,1.5556,USD,Sample Data Generator
2024-09-22,CAD,1.3598,USD,Sample Data Generator
2024-09-22,EUR,0.9289,USD,Sample Data Generator
2024-09-22,GBP,0.7669,USD,Sample Data Generator
2024-09-22,NOK,10.9056,USD,Sample Data Generator
2024-09-22,NZD,1.5617,USD,Sample Data Generator
2024-09-22,SEK,10.6363,USD,Sample Data Generator
2024-09-23,AUD,1.4816,USD,Sample Data Generator
2024-09-23,CAD,1.3832,USD,Sample Data Generator
2024-09-23,EUR,0.9217,USD,Sample Data Generator
2024-09-23,GBP,0.7975,USD,Sample Data Generator
2024-09-23,NOK,10.1131,USD,Sample Data Generator
2024-09-23,NZD,1.6328,USD,Sample Data Generator
2024-09-23,SEK,10.2091,USD,Sample Data Generator
2024-09-24,AUD,1.5139,USD,Sample Data Generator
2024-09-24,CAD,1.2653,USD,Sample Data Generator
2024-09-24,EUR,0.8916,USD,Sample Data Generator
2024-09-24,GBP,0.7995,USD,Sample Data Generator
2024-09-24,NOK,10.7613,USD,Sample Data Generator
2024-09-24,NZD,1.5726,USD,Sample Data Generator
2024-09-24,SEK,9.9267,USD,Sample Data Generator
2024-09-25,AUD,1.4531,USD,Sample Data Generator
2024-09-25,CAD,1.3205,USD,Sample Data Generator
2024-09-25,EUR,0.8722,USD,Sample Data Generator
2024-09-25,GBP,0.7510,USD,Sample Data Generator
2024-09-25,NOK,10.3553,USD,Sample Data Generator
2024-09-25,NZD,1.6983,USD,Sample Data Generator
2024-09-25,SEK,9.8646,USD,Sample Data Generator
2024-09-26,AUD,1.4888,USD,Sample Data Generator
2024-09-26,CAD,1.2651,USD,Sample Data Generator
2024-09-26,EUR,0.9194,USD,Sample Data Generator
2024-09-26,GBP,0.7846,USD,Sample Data Generator
2024-09-26,NOK,10.8872,USD,Sample Data Generator
2024-09-26,NZD,1.6483,USD,Sample Data Generator
2024-09-26,SEK,9.8779,USD,Sample Data Generator
2024-09-27,AUD,1.4965,USD,Sample Data Generator
2024-09-27,CAD,1.3143,USD,Sample Data Generator
2024-09-27,EUR,0.8887,USD,Sample Data Generator
2024-09-27,GBP,0.7983,USD,Sample Data Generator
2024-09-27,NOK,10.4024,USD,Sample Data Generator
2024-09-27,NZD,1.5662,USD,Sample Data Generator
2024-09-27,SEK,10.8166,USD,Sample Data Generator
2024-09-28,AUD,1.5950,USD,Sample Data Generator
2024-09-28,CAD,1.2722,USD,Sample Data Generator
2024-09-28,EUR,0.9378,USD,Sample Data Generator
2024-09-28,GBP,0.7930,USD,Sample Data Generator
2024-09-28,NOK,11.1347,USD,Sample Data Generator
2024-09-28,NZD,1.5509,USD,Sample Data Generator
2024-09-28,SEK,10.6602,USD,Sample Data Generator
2024-09-29,AUD,1.5570,USD,Sample Data Generator
2024-09-29,CAD,1.3888,USD,Sample Data Generator
2024-09-29,EUR,0.9122,USD,Sample Data Generator
2024-09-29,GBP,0.7607,USD,Sample Data Generator
2024-09-29,NOK,10.2274,USD,Sample Data Generator
2024-09-29,NZD,1.6873,USD,Sample Data Generator
2024-09-29,SEK,9.9976,USD,Sample Data Generator
